original_name,original_slug,final_name,final_slug,url
mailsync,mailsync,mailsync 2,mailsync-2,https://mailsync.com
mainly.design,mainly-design,mainly.design 2,mainly-design-2,https://mainly.design
majuterus-desain,majuterus-desain,majuterus-desain 2,majuterus-desain-2,https://majuterus-desain.com
make-design-not-war,make-design-not-war,make-design-not-war 2,make-design-not-war-2,https://make-design-not-war.com
manufacture-dessai,manufacture-dessai,manufacture-dessai 2,manufacture-dessai-2,https://manufacture-dessai.com
marie-michelle-dupuis,marie-michelle-dupuis,marie-michelle-dupuis 2,marie-michelle-dupuis-2,https://marie-michelle-dupuis.com
mark-uraine-design,mark-uraine-design,mark-uraine-design 2,mark-uraine-design-2,https://mark-uraine-design.com
marko-gole-portfolio,marko-gole-portfolio,marko-gole-portfolio 2,marko-gole-portfolio-2,https://marko-gole-portfolio.com
mary-daniel-portfolio,mary-daniel-portfolio,mary-daniel-portfolio 2,mary-daniel-portfolio-2,https://mary-daniel-portfolio.com
media-five99,media-five99,media-five99 2,media-five99-2,https://media-five99.com
mememorph.com,mememorph-com,mememorph.com 2,mememorph-com-2,https://mememorph.com
mention.com,mention-com,mention.com 2,mention-com-2,https://mention.com/en
meridian-design-group,meridian-design-group,meridian-design-group 2,meridian-design-group-2,https://meridian-design-group.com
merry-christmallax,merry-christmallax,merry-christmallax 2,merry-christmallax-2,https://merry-christmallax.com
merry-svg-christmas,merry-svg-christmas,merry-svg-christmas 2,merry-svg-christmas-2,https://merry-svg-christmas.com
messagebird.com,messagebird-com,messagebird.com 2,messagebird-com-2,https://messagebird.com/inbox
metroline-design,metroline-design,metroline-design 2,metroline-design-2,https://metroline-design.com
mezzamedia,mezzamedia,mezzamedia 2,mezzamedia-2,https://mezzamedia.com
michael-tumlad,michael-tumlad,michael-tumlad 2,michael-tumlad-2,https://michael-tumlad.com
mike-designs-things,mike-designs-things,mike-designs-things 2,mike-designs-things-2,https://mike-designs-things.com
miles-anderson-design,miles-anderson-design,miles-anderson-design 2,miles-anderson-design-2,https://miles-anderson-design.com
milwaukee-police-news,milwaukee-police-news,milwaukee-police-news 2,milwaukee-police-news-2,https://milwaukee-police-news.com
ministrydesign,ministrydesign,ministrydesign 2,ministrydesign-2,https://ministrydesign.com
mint-digital-new-designer,mint-digital-new-designer,mint-digital-new-designer 2,mint-digital-new-designer-2,https://mint-digital-new-designer.com
miro-hristov,miro-hristov,miro-hristov 2,miro-hristov-2,https://miro-hristov.com
miro.com,miro-com,miro.com 2,miro-com-2,https://miro.com
mix.com,mix-com,mix.com 2,mix-com-2,https://mix.com
mm-photodesign,mm-photodesign,mm-photodesign 2,mm-photodesign-2,https://mm-photodesign.com
mn-development,mn-development,mn-development 2,mn-development-2,https://mn-development.com
mnmllist,mnmllist,mnmllist 2,mnmllist-2,https://mnmllist.com
mnmly-review,mnmly-review,mnmly-review 2,mnmly-review-2,https://mnmly-review.com
model-t-digital,model-t-digital,model-t-digital 2,model-t-digital-2,https://model-t-digital.com
moksha-design-studio,moksha-design-studio,moksha-design-studio 2,moksha-design-studio-2,https://moksha-design-studio.com
mollie.com,mollie-com,mollie.com 2,mollie-com-2,https://mollie.com/en/checkout
mondaine-helvetica,mondaine-helvetica,mondaine-helvetica 2,mondaine-helvetica-2,https://mondaine-helvetica.com
monday,monday,monday 2,monday-2,https://monday.com
montero-design,montero-design,montero-design 2,montero-design-2,https://montero-design.com
moosedesign,moosedesign,moosedesign 2,moosedesign-2,https://moosedesign.com
mooze-design,mooze-design,mooze-design 2,mooze-design-2,https://mooze-design.com
morphix-design-studio,morphix-design-studio,morphix-design-studio 2,morphix-design-studio-2,https://morphix-design-studio.com
mosaic,mosaic,mosaic 2,mosaic-2,https://mosaic.com
mr-visual,mr-visual,mr-visual 2,mr-visual-2,https://mr-visual.com
multivault.com,multivault-com,multivault.com 2,multivault-com-2,https://multivault.com
my-daily-planner,my-daily-planner,my-daily-planner 2,my-daily-planner-2,https://my-daily-planner.com
mybrainlab,mybrainlab,mybrainlab 2,mybrainlab-2,https://mybrainlab.com
myfront.page,myfront-page,myfront.page 2,myfront-page-2,https://myfront.page
mymail,mymail,mymail 2,mymail-2,https://mymail.com
mythia.com,mythia-com,mythia.com 2,mythia-com-2,https://mythia.com
n3-comunicacao-digital,n3-comunicacao-digital,n3-comunicacao-digital 2,n3-comunicacao-digital-2,https://n3-comunicacao-digital.com
nao-vai-sair,nao-vai-sair,nao-vai-sair 2,nao-vai-sair-2,https://nao-vai-sair.com
narrative.bi,narrative-bi,narrative.bi 2,narrative-bi-2,https://narrative.bi
nayeem-shaik,nayeem-shaik,nayeem-shaik 2,nayeem-shaik-2,https://nayeem-shaik.com
nestle-shop-wien,nestle-shop-wien,nestle-shop-wien 2,nestle-shop-wien-2,https://nestle-shop-wien.com
neverbounce.com,neverbounce-com,neverbounce.com 2,neverbounce-com-2,https://neverbounce.com
new-the-uprising-creative,new-the-uprising-creative,new-the-uprising-creative 2,new-the-uprising-creative-2,https://new-the-uprising-creative.com
new.cauldron.app,new-cauldron-app,new.cauldron.app 2,new-cauldron-app-2,https://new.cauldron.app
newinc.org,newinc-org,newinc.org 2,newinc-org-2,https://newinc.org
newstream-design-2,newstream-design-2,newstream-design-2 2,newstream-design-2-2,https://newstream-design-2.com
nicolas-rochon-agency,nicolas-rochon-agency,nicolas-rochon-agency 3,nicolas-rochon-agency-3,https://nicolas-rochon-agency.com
niice.co,niice-co,niice.co 2,niice-co-2,https://niice.co/early-access
nordic-design,nordic-design,nordic-design 2,nordic-design-2,https://nordic-design.com
northsouth-digital,northsouth-digital,northsouth-digital 2,northsouth-digital-2,https://northsouth-digital.com
notionway.com,notionway-com,notionway.com 2,notionway-com-2,https://notionway.com/products/notion-second-brain
nudgenow.com,nudgenow-com,nudgenow.com 2,nudgenow-com-2,https://nudgenow.com
nuxt.com,nuxt-com,nuxt.com 2,nuxt-com-2,https://nuxt.com
oddworks.studio,oddworks-studio,oddworks.studio 2,oddworks-studio-2,https://oddworks.studio
officialiqtests.com,officialiqtests-com,officialiqtests.com 2,officialiqtests-com-2,https://officialiqtests.com
olga-designs,olga-designs,olga-designs 2,olga-designs-2,https://olga-designs.com
olivier-gillaizeau,olivier-gillaizeau,olivier-gillaizeau 3,olivier-gillaizeau-3,https://olivier-gillaizeau.com
olivier-raimbaud,olivier-raimbaud,olivier-raimbaud 2,olivier-raimbaud-2,https://olivier-raimbaud.com
olmo.io,olmo-io,olmo.io 2,olmo-io-2,https://olmo.io
omgito,omgito,omgito 2,omgito-2,https://omgito.com
ondesign,ondesign,ondesign 2,ondesign-2,https://ondesign.com
one-day-for-design,one-day-for-design,one-day-for-design 2,one-day-for-design-2,https://one-day-for-design.com
onroadmap.com,onroadmap-com,onroadmap.com 2,onroadmap-com-2,https://onroadmap.com
openlayer.com,openlayer-com,openlayer.com 2,openlayer-com-2,https://openlayer.com
ops-studio,ops-studio,ops-studio 2,ops-studio-2,https://ops-studio.com
ormanclark.com,ormanclark-com,ormanclark.com 2,ormanclark-com-2,https://ormanclark.com
osk-studio,osk-studio,osk-studio 2,osk-studio-2,https://osk-studio.com
oso.sh,oso-sh,oso.sh 2,oso-sh-2,https://oso.sh
oui-r,oui-r,oui-r,oui-r,https://ouir.com
oupas-design,oupas-design,oupas-design 2,oupas-design-2,https://oupas-design.com
ozark-mountain-biscuit-co,ozark-mountain-biscuit-co,ozark-mountain-biscuit-co 2,ozark-mountain-biscuit-co-2,https://ozark-mountain-biscuit-co.com
p-studio,p-studio,p-studio 2,p-studio-2,https://p-studio.com
pasteapp.me,pasteapp-me,pasteapp.me 2,pasteapp-me-2,https://pasteapp.me/ios
pen-quill,pen-quill,pen-quill 2,pen-quill-2,https://pen-quill.com
perspective.co,perspective-co,perspective.co 2,perspective-co-2,https://perspective.co
petex-studio,petex-studio,petex-studio 2,petex-studio-2,https://petex-studio.com
phenomeneil-media,phenomeneil-media,phenomeneil-media 2,phenomeneil-media-2,https://phenomeneil-media.com
philboss-web-training,philboss-web-training,philboss-web-training 2,philboss-web-training-2,https://philboss-web-training.com
pink-pepper.showit.site,pink-pepper-showit-site,pink-pepper.showit.site 2,pink-pepper-showit-site-2,https://pink-pepper.showit.site
pipe-digital-estrategies,pipe-digital-estrategies,pipe-digital-estrategies 2,pipe-digital-estrategies-2,https://pipe-digital-estrategies.com
pique-les-yeux,pique-les-yeux,pique-les-yeux 2,pique-les-yeux-2,https://pique-les-yeux.com
pixelfly-design,pixelfly-design,pixelfly-design 2,pixelfly-design-2,https://pixelfly-design.com
pixelgyar-christmas-2013,pixelgyar-christmas-2013,pixelgyar-christmas-2013 2,pixelgyar-christmas-2013-2,https://pixelgyar-christmas-2013.com
pixelhub-creative,pixelhub-creative,pixelhub-creative 2,pixelhub-creative-2,https://pixelhub-creative.com
pixelworkshop,pixelworkshop,pixelworkshop 2,pixelworkshop-2,https://pixelworkshop.com
pline-studios,pline-studios,pline-studios 2,pline-studios-2,https://pline-studios.com
plus mûrs studio,plus-mu-rs-studio,plus mûrs studio,plus-mu-rs-studio,https://plusmursstudio.com
plutio.com,plutio-com,plutio.com 2,plutio-com-2,https://plutio.com
podia.com,podia-com,podia.com 2,podia-com-2,https://podia.com
poker-timer-deluxe,poker-timer-deluxe,poker-timer-deluxe 2,poker-timer-deluxe-2,https://poker-timer-deluxe.com
polymer.co,polymer-co,polymer.co 2,polymer-co-2,https://polymer.co
pooliestudios-2,pooliestudios-2,pooliestudios-2 2,pooliestudios-2-2,https://pooliestudios-2.com
pqina.nl,pqina-nl,pqina.nl 2,pqina-nl-2,https://pqina.nl/doka
prismic.io,prismic-io,prismic.io 2,prismic-io-2,https://prismic.io
privacy.com,privacy-com,privacy.com 2,privacy-com-2,https://privacy.com/shared-cards
productvideoexamples.com,productvideoexamples-com,productvideoexamples.com 2,productvideoexamples-com-2,https://productvideoexamples.com
produx-design-website,produx-design-website,produx-design-website 2,produx-design-website-2,https://produx-design-website.com
profilepicturemaker.com,profilepicturemaker-com,profilepicturemaker.com 2,profilepicturemaker-com-2,https://profilepicturemaker.com
profitwell.com,profitwell-com,profitwell.com 2,profitwell-com-2,https://profitwell.com/engagement
psynai-design,psynai-design,psynai-design 2,psynai-design-2,https://psynai-design.com
purenine-studios-inc,purenine-studios-inc,purenine-studios-inc 2,purenine-studios-inc-2,https://purenine-studios-inc.com
quanti-studios,quanti-studios,quanti-studios 2,quanti-studios-2,https://quanti-studios.com
quibi.com,quibi-com,quibi.com 2,quibi-com-2,https://quibi.com
quicksend,quicksend,quicksend 2,quicksend-2,https://quicksend.com
rafimmedia,rafimmedia,rafimmedia 2,rafimmedia-2,https://rafimmedia.com
rainyday-interactive,rainyday-interactive,rainyday-interactive 2,rainyday-interactive-2,https://rainyday-interactive.com
raiz,raiz,raiz 2,raiz-2,https://raiz.com
rarible.com,rarible-com,rarible.com 2,rarible-com-2,https://rarible.com
re+do - Design studio shaping digital experiences + brands,re-do-design-studio-shaping-digital-experiences-brands,re+do - Design studio shaping digital experiences + brands 2,re-do-design-studio-shaping-digital-experiences-brands-2,https://www.re.do.studio
re_,re,re_ 3,re-3,https://regrocery.co
refold.co,refold-co,refold.co 2,refold-co-2,https://refold.co/#about
relevel.com,relevel-com,relevel.com 2,relevel-com-2,https://relevel.com
respiro-design,respiro-design,respiro-design 2,respiro-design-2,https://respiro-design.com
respiro-media-psds,respiro-media-psds,respiro-media-psds 2,respiro-media-psds-2,https://respiro-media-psds.com
rev.webkul.design,rev-webkul-design,rev.webkul.design 2,rev-webkul-design-2,https://rev.webkul.design/kit
rewind.ai,rewind-ai,rewind.ai 2,rewind-ai-2,https://rewind.ai
ricardo-jaime,ricardo-jaime,ricardo-jaime 2,ricardo-jaime-2,https://ricardo-jaime.com
rillusion-school-of-media,rillusion-school-of-media,rillusion-school-of-media 2,rillusion-school-of-media-2,https://rillusion-school-of-media.com
rive.app,rive-app,rive.app 2,rive-app-2,https://rive.app
roads-we-dont-need-roads,roads-we-dont-need-roads,roads-we-dont-need-roads 2,roads-we-dont-need-roads-2,https://roads-we-dont-need-roads.com
roadster-eyeglasses,roadster-eyeglasses,roadster-eyeglasses 2,roadster-eyeglasses-2,https://roadster-eyeglasses.com
robyn-chell-design,robyn-chell-design,robyn-chell-design 2,robyn-chell-design-2,https://robyn-chell-design.com
roger.ai,roger-ai,roger.ai 2,roger-ai-2,https://roger.ai/us
romain-briaux,romain-briaux,romain-briaux 3,romain-briaux-3,https://romain-briaux.com
romain-granai,romain-granai,romain-granai 3,romain-granai-3,https://romain-granai.com
romain-wurtz,romain-wurtz,romain-wurtz 3,romain-wurtz-3,https://romain-wurtz.com
romain-wurtz-2,romain-wurtz-2,romain-wurtz-2 2,romain-wurtz-2-2,https://romain-wurtz-2.com
roux-at-parliament-square,roux-at-parliament-square,roux-at-parliament-square 2,roux-at-parliament-square-2,https://roux-at-parliament-square.com
rrrrui,rrrrui,rrrrui 2,rrrrui-2,https://rrrrui.com
ruul.io,ruul-io,ruul.io 2,ruul-io-2,https://ruul.io
sagapixel,sagapixel,sagapixel 2,sagapixel-2,https://sagapixel.com
sage-media,sage-media,sage-media 2,sage-media-2,https://sage-media.com
saisei,saisei,saisei 2,saisei-2,https://saisei.com
salad-design,salad-design,salad-design 2,salad-design-2,https://salad-design.com
sam-williams-studio,sam-williams-studio,sam-williams-studio 2,sam-williams-studio-2,https://sam-williams-studio.com
sannewijbenga.com,sannewijbenga-com,sannewijbenga.com 2,sannewijbenga-com-2,https://sannewijbenga.com
sbjct,sbjct,sbjct,sbjct,https://sbjctjournal.com
secfi.com,secfi-com,secfi.com 2,secfi-com-2,https://secfi.com
sensitive-designs,sensitive-designs,sensitive-designs 2,sensitive-designs-2,https://sensitive-designs.com
seo-bristol,seo-bristol,seo-bristol 2,seo-bristol-2,https://seo-bristol.com
session.vc,session-vc,session.vc,session-vc,https://session.vc
sgustok-studio,sgustok-studio,sgustok-studio 2,sgustok-studio-2,https://sgustok-studio.com
"shadcn/ui kit for Figma, Pro Blocks & Templates",shadcn-ui-kit-for-figma-pro-blocks-templates,"shadcn/ui kit for Figma, Pro Blocks & Templates",shadcn-ui-kit-for-figma-pro-blocks-templates,https://www.shadcndesign.com
shall-i-buy,shall-i-buy,shall-i-buy 2,shall-i-buy-2,https://shall-i-buy.com
shapist,shapist,shapist 2,shapist-2,https://shapist.com
shelf.nu,shelf-nu,shelf.nu 2,shelf-nu-2,https://shelf.nu
shelly-cooper-design,shelly-cooper-design,shelly-cooper-design 2,shelly-cooper-design-2,https://shelly-cooper-design.com
shopaddict.cmsmasters.net,shopaddict-cmsmasters-net,shopaddict.cmsmasters.net 2,shopaddict-cmsmasters-net-2,https://shopaddict.cmsmasters.net/book
shrn,shrn,shrn 2,shrn-2,https://shrn.com
siebstudio,siebstudio,siebstudio 2,siebstudio-2,https://siebstudio.com
sigstr.com,sigstr-com,sigstr.com 2,sigstr-com-2,https://sigstr.com/pulse
simon-coudeville,simon-coudeville,simon-coudeville 2,simon-coudeville-2,https://simon-coudeville.com
sirulian-design-studios,sirulian-design-studios,sirulian-design-studios 2,sirulian-design-studios-2,https://sirulian-design-studios.com
sitefloat-creative,sitefloat-creative,sitefloat-creative 2,sitefloat-creative-2,https://sitefloat-creative.com
skiff.com,skiff-com,skiff.com 2,skiff-com-2,https://skiff.com
slack.com,slack-com,slack.com 2,slack-com-2,https://slack.com/enterprise
slimes.world,slimes-world,slimes.world 2,slimes-world-2,https://slimes.world
slite.com,slite-com,slite.com 2,slite-com-2,https://slite.com
smirnoff-emojitails,smirnoff-emojitails,smirnoff-emojitails 2,smirnoff-emojitails-2,https://smirnoff-emojitails.com
social-it-e-media,social-it-e-media,social-it-e-media 2,social-it-e-media-2,https://social-it-e-media.com
socket-studios,socket-studios,socket-studios 3,socket-studios-3,https://socket-studios.com
socket-studios-2012,socket-studios-2012,socket-studios-2012 2,socket-studios-2012-2,https://socket-studios-2012.com
songes-studio,songes-studio,songes-studio 2,songes-studio-2,https://songes-studio.com
sounds-of-mumbai,sounds-of-mumbai,sounds-of-mumbai 2,sounds-of-mumbai-2,https://sounds-of-mumbai.com
soup-agency,soup-agency,soup-agency 2,soup-agency-2,https://soup-agency.com
spaceOS,spaceos,spaceOS,spaceos,https://spaceos.io
specialist-design,specialist-design,specialist-design 2,specialist-design-2,https://specialist-design.com
specifyapp.com,specifyapp-com,specifyapp.com 2,specifyapp-com-2,https://specifyapp.com
squaredacademy.com,squaredacademy-com,squaredacademy.com 2,squaredacademy-com-2,https://squaredacademy.com/link
squarefour-digital-media,squarefour-digital-media,squarefour-digital-media 3,squarefour-digital-media-3,https://squarefour-digital-media.com
squareup.com,squareup-com,squareup.com 2,squareup-com-2,https://squareup.com/us/en/hardware/register
stackers.app,stackers-app,stackers.app 2,stackers-app-2,https://stackers.app
starterize,starterize,starterize 2,starterize-2,https://starterize.com
